,molecule_chembl_id,IC50,units,smiles,pIC50
725,CHEMBL170338,256.0,nM,CS(=O)(=O)Nc1c(CCC2CCCCC2)ccn(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)c1=O,6.59176003468815
726,CHEMBL1607247,258.57,nM,COc1ccc(CC(=O)n2nc(-c3cccnc3)nc2N)cc1,6.587421864568728
727,CHEMBL322178,260.0,nM,CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@@H](C)Cc1ccccc1,6.585026652029182
728,CHEMBL17365,260.0,nM,CCc1cccc(N(C(=O)C2=CCCC2C(=O)NCc2ccc(C(=N)N)cc2)C2CCCCC2)c1,6.585026652029182
729,CHEMBL342850,260.0,nM,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)c1nccs1,6.585026652029182
730,CHEMBL424593,260.0,nM,Cn1c(Cc2ccc(C(=N)N)cc2)nc2cc(NS(=O)(=O)c3cccc4cccnc34)ccc21,6.585026652029182
731,CHEMBL3142739,260.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1Cl)C(c1ccccc1)c1ccccc1,6.585026652029182
732,CHEMBL558002,260.0,nM,Cc1ccccc1S(=O)(=O)Nc1ccc(C)c(CC(=O)NCc2ccc(N)nc2C)c1O.Cl,6.585026652029182
733,CHEMBL283570,260.0,nM,O=C(NCc1ccccc1)C(=O)[C@H](CC1CCNCC1)NC(=O)[C@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1,6.585026652029182
734,CHEMBL163213,267.0,nM,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cnccc23)CC1=O)C(=O)c1nccs1,6.573488738635424
735,CHEMBL1568601,268.04,nM,CCC(=O)N=C(Nc1cccc(OC)c1)Nc1nc(C)cc(C)n1,6.571800390736122
736,CHEMBL176348,270.0,nM,N=C(N)NCCC[C@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nc2ccccc2s1,6.568636235841012
737,CHEMBL17024,270.0,nM,CCc1cccc(N(CC)C(=O)C2=CCCC2C(=O)NCc2ccc(C(=N)N)cc2)c1,6.568636235841012
738,CHEMBL553531,270.0,nM,C[C@]1(O)CC[C@@H]2CCC(C(=O)NCc3ccc(C(=N)N)cc3)N2C1=O.Cl,6.568636235841012
739,CHEMBL83692,280.0,nM,N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccc(Cl)cc2)C(=O)c2nccs2)C1,6.552841968657781
740,CHEMBL4648804,281.0,nM,CC(C)C[C@@H](NC1CCOCC1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,6.55129368009492
741,CHEMBL538226,284.0,nM,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H]1CCCN(C(=N)N)C1O.Cl,6.546681659952963
742,CHEMBL316213,285.0,nM,COc1ccc2c(c1)CC[C@H](NS(=O)(=O)c1ccc3ccccc3c1)C(=O)N2CC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,6.54515513999149
743,CHEMBL334454,286.0,nM,CC(C(=O)N[C@H]1CCCC(C(=N)N)C1O)N1CCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O,6.543633966870956
744,CHEMBL207603,288.0,nM,N=C(N)c1ccc(CNC(=O)[C@@H]2COCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cn1,6.5406075122407685
745,CHEMBL238707,288.0,nM,N=C(N)c1ccc(C(NC(=O)OCc2ccccc2)P(=O)(Oc2ccccc2)Oc2ccccc2)cc1,6.5406075122407685
746,CHEMBL116971,288.4,nM,CCc1cc(OCCc2ccc(C(=N)N)c(O)c2)cc(OS(=O)(=O)c2cc(Cl)cc(Cl)c2OC)c1,6.540004743952609
747,CHEMBL4635919,289.0,nM,CC[C@@H](C)[C@@H](NC1CCCCC1)C(=O)N1C[C@@](C)(C#N)C[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,6.539102157243452
748,CHEMBL208306,290.0,nM,N=C(N)c1ccc(CNC(=O)[C@@H]2CC(F)(F)CN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cn1,6.537602002101044
749,CHEMBL273264,290.0,nM,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,6.537602002101044
750,CHEMBL1470528,293.57,nM,C#CCSc1nncn1C(=O)/C=C/c1ccccc1,6.532288327162454
751,CHEMBL1539581,296.65,nM,COC(=O)c1n[nH]c(NC(=O)c2ccc(F)cc2)n1,6.5277556473265275
752,CHEMBL65505,300.0,nM,CC1CCN(C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,6.522878745280337
753,CHEMBL130100,300.0,nM,Cc1ccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)cc1,6.522878745280337
754,CHEMBL131326,300.0,nM,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)cnc(NCCc3ccccc3)c2=O)cc1,6.522878745280337
755,CHEMBL336144,300.0,nM,Cc1ccccc1-c1c(Cl)nc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)cc1,6.522878745280337
756,CHEMBL1426558,300.3,nM,CSc1nc(-c2ccccc2)nn1C(=O)c1ccco1,6.522444667801019
757,CHEMBL535860,307.0,nM,COc1cc(Cl)ccc1S(=O)(=O)Nn1ccc(C)c(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O.Cl,6.512861624522813
758,CHEMBL4750895,308.0,nM,CCc1ccc(C(=O)n2nc(-c3ccccn3)nc2N)cc1,6.511449283499555
759,CHEMBL4640835,309.0,nM,CC[C@@H](C)[C@@H](NC1CCCCC1)C(=O)N1C[C@@H](O)C[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,6.510041520575165
760,CHEMBL393849,310.0,nM,CC(C)[C@H](Cl)[C@@H](NC(=O)[C@H](O)Cc1ccccc1)C(=O)N1[C@H](C(=O)NCCCCNC(=N)N)C[C@@H]2CC[C@@H](O)C[C@@H]21,6.508638306165727
761,CHEMBL320351,310.0,nM,CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@@H](C)c1ccccc1,6.508638306165727
762,CHEMBL342904,310.0,nM,N=C(N)N1CCC[C@H](C(=O)NC[C@@H]2CCCN2C(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C1,6.508638306165727
763,CHEMBL3142678,310.0,nM,Cc1cccc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)c1C,6.508638306165727
764,CHEMBL2409570,310.0,nM,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(C)=O)cc12,6.508638306165727
765,CHEMBL1611680,320.5,nM,Cn1c(=O)c2cc(NC(=O)c3ccccc3Cl)c(=O)oc2n(C)c1=O,6.494171966145164
766,CHEMBL4786773,329.0,nM,COc1ccc(C(=O)n2nc(-c3ccccn3)nc2N)cc1,6.482804102050025
767,CHEMBL204800,330.0,nM,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1.O=C(O)C(F)(F)F,6.481486060122112
768,CHEMBL49216,330.0,nM,Cn1c(COc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CC(=O)O)c3ccccc3)ccc21,6.481486060122112
769,CHEMBL394401,334.0,nM,CC[C@H](C)[C@@H](NC(=O)CCc1ccccc1)C(=O)N1[C@H](C(=O)NCc2ccc(C(=N)N)cc2)C[C@@H]2CCCC[C@@H]21,6.476253533188435
770,CHEMBL1549907,336.04,nM,COc1ccc(CNc2nc(-c3cccnc3)nn2C(=O)CC(C)C)cc1,6.473609023963359
771,CHEMBL169946,340.0,nM,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21)C(=O)c1ccccn1,6.468521082957745
772,CHEMBL275003,340.0,nM,NC(CCN[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)Nc1ccc2c(CN3CCCC3)cn(Cc3c(Cl)cccc3Cl)c2c1)C(=O)NCc1ccccc1)C(=O)O,6.468521082957745
773,CHEMBL438808,340.0,nM,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F)C(C)C.O=C(O)C(F)(F)F,6.468521082957745
774,CHEMBL309298,340.0,nM,CCCCN1CC(=O)N(CC(=O)N[C@@H](CC2CCCN(C(=N)N)C2)C(=O)c2nccs2)[C@H](Cc2ccccc2)C1=O,6.468521082957745
775,CHEMBL175436,350.0,nM,CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)N(C)C(=O)[C@H](CCc2ccc(O)cc2)NC1=O,6.455931955649724
776,CHEMBL80013,350.0,nM,N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2C(c2ccccc2)c2ccccc2)C(=O)c2nccs2)C1,6.455931955649724
777,CHEMBL17465,350.0,nM,CCN(C(=O)C1=CCCC1C(=O)NCc1ccc(C(=N)N)cc1)c1ccccc1F,6.455931955649724
778,CHEMBL3142450,350.0,nM,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](OCCOCCOCCOCCNC(=O)c6ccc(NC(=O)CSC[C@H](NS(=O)(=O)c7ccc8ccccc8c7)C(=O)NC(Cc7ccc(C(=N)N)cc7)C(=O)N7C=CCCC7)cc6)[C@H](OS(=O)(=O)O)[C@H]5OS(=O)(=O)O)[C@H](OC)[C@H]4OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]3OS(=O)(=O)O)[C@H](OC)[C@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O,6.455931955649724
779,CHEMBL83681,350.0,nM,COc1ccc(C[C@H]2C(=O)N(CCCc3ccccc3)CC(=O)N2CC(=O)N[C@@H](CC2CCCN(C(=N)N)C2)C(=O)c2nccs2)cc1,6.455931955649724
780,CHEMBL435448,352.0,nM,N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F,6.453457336521868
781,CHEMBL414655,360.0,nM,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1,6.443697499232712
782,CHEMBL2396783,363.08,nM,CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OCc5oc6cc(OC)c(OS(=O)(=O)[O-])cc6c5C(=O)OCC)cc4c3C(=O)OCC)cc12.[Na+],6.4399976732266335
783,CHEMBL4646911,370.0,nM,CC[C@@H](C)[C@@H](NS(=O)(=O)Cc1ccc(Cl)cc1)C(=O)N1C[C@@](C)(O)C[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,6.431798275933005
784,CHEMBL185556,370.0,nM,O=C(NC1CN(c2ccncc2)C1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,6.431798275933005
785,CHEMBL183426,370.0,nM,CCN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.431798275933005
786,CHEMBL2409458,370.0,nM,CCOC(=O)c1nn(C(=O)c2ccsc2)c2ccc([N+](=O)[O-])cc12,6.431798275933005
787,CHEMBL179735,370.0,nM,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](Cc1cccc(C(=N)N)c1)C(=O)c1nc2ccccc2s1,6.431798275933005
788,CHEMBL7642,370.0,nM,NCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)Nc1ccc2c(CN3CCCC3)nn(Cc3c(Cl)cccc3Cl)c2c1)C(=O)NCc1ccccc1,6.431798275933005
789,CHEMBL314462,370.0,nM,CC(C)c1ccc(CCCN2CC(=O)N(CC(=O)N[C@@H](CC3CCCN(C(=N)N)C3)C(=O)c3nccs3)[C@H](Cc3ccccc3)C2=O)cc1,6.431798275933005
790,CHEMBL1427565,372.79,nM,CC(=O)n1nc(-c2ccc(C)cc2)nc1NCc1ccc(F)cc1,6.428535746004396
791,CHEMBL4776259,375.0,nM,Nc1nc(-c2ccccn2)nn1C(=O)c1cccc2ccccc12,6.425968732272281
792,CHEMBL445385,375.0,nM,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)CCc2cccc3ccccc23)CC1=O)C(=O)c1nccs1,6.425968732272281
793,CHEMBL47074,380.0,nM,CCC(=O)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3cc(-c4cccc(C(=O)N(CC)CC)c4)ccc3C[C@@H]21,6.42021640338319
794,CHEMBL338321,380.0,nM,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)C2c3ccccc3-c3ccccc32)CC1,6.42021640338319
795,CHEMBL1160757,380.0,nM,C=C(C)C[C@]1(N)C[C@H](OC)[C@@H]2[C@H](CC)CC(C(=O)NCc3ccc(C(=N)N)cc3)N2C1=O.O=C(O)/C=C/C(=O)O,6.42021640338319
796,CHEMBL388239,390.0,nM,O=C(Nc1ccccc1)c1ccn(C(=O)c2ccccc2)n1,6.4089353929735005
797,CHEMBL138783,390.0,nM,N=C(N)NCCCC(=O)NC[C@@H]1CCCN1C(=O)[C@H](CO)NS(=O)(=O)c1ccc2ccccc2c1,6.4089353929735005
798,CHEMBL162461,390.0,nM,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,6.4089353929735005
799,CHEMBL391968,390.0,nM,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C(Cc2ccc(NC(=N)N)cc2)NC(=O)OCc2ccccc2)cc1,6.4089353929735005
800,CHEMBL418728,390.0,nM,CCN(C(=O)C1=CCCC1C(=O)NCc1ccc(C(=N)N)cc1)c1cccc(Cl)c1,6.4089353929735005
801,CHEMBL375599,390.0,nM,CC(C)C[C@H](NC(=O)NCc1ccc(Cl)cc1Cl)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1)C(C)C,6.4089353929735005
802,CHEMBL258105,390.0,nM,N=C(N)NCCC[C@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,6.4089353929735005
803,CHEMBL3091518,390.0,nM,Cc1c(-c2ccccn2)cccc1S(=O)(=O)N[C@@H](CCCc1ccc(N)cn1)C(=O)N1CCC(=C(F)F)CC1,6.4089353929735005
804,CHEMBL84084,390.0,nM,N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2cccc(Cl)c2)C(=O)c2nccs2)C1,6.4089353929735005
805,CHEMBL4517343,398.11,nM,Cl.N=C(N)c1ccc(C2Cc3ccccc3B(O)O2)cc1OCc1cccc(Cl)c1,6.399996913372259
806,CHEMBL265121,400.0,nM,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)N[C@H](C)c1ccc(Br)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1,6.3979400086720375
807,CHEMBL1424726,408.03,nM,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COC(=O)c1ccc(C)s1,6.389307904666298
808,CHEMBL297981,410.0,nM,CC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1CCCCC1,6.3872161432802645
809,CHEMBL262186,417.0,nM,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)C(=O)c1nccs1,6.379863945026242
810,CHEMBL138243,420.0,nM,N=C(N)C1CCC[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)CCc3ccccc3)C2=O)C1O,6.376750709602099
811,CHEMBL182746,420.0,nM,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.376750709602099
812,CHEMBL271936,420.0,nM,N=C(N)NCCC[C@H](NC(=O)CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)C(=O)c1nccs1,6.376750709602099
813,CHEMBL4760132,421.0,nM,Nc1nc(-c2ccccn2)nn1C(=O)[C@H]1CCCc2ccccc21,6.375717904164332
814,CHEMBL76522,430.0,nM,COc1ccccc1C(=O)N[C@]1(OC)C(=O)N2C(C(=O)OCc3cccc(C)c3)=C(CSc3nncn3CC(=O)O)CO[C@@H]21,6.366531544420413
815,CHEMBL366653,430.0,nM,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,6.366531544420413
816,CHEMBL311947,430.0,nM,N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@@H]2CC2CCCCC2)C(=O)c2nccs2)C1,6.366531544420413
817,CHEMBL1288725,430.54,nM,O=C(c1ccccc1)n1nnc2ccccc21,6.3659864935197925
818,CHEMBL3922260,437.0,nM,N=C(N)c1ccc(CC2NCCn3c2nc2cc(C4(C(=O)N5CCCCC5)CC4)ccc23)cc1,6.359518563029578
819,CHEMBL176063,440.0,nM,CN[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C(C)C,6.356547323513812
820,CHEMBL384971,440.0,nM,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)N[C@H](C)c1ccc(Br)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1,6.356547323513812
821,CHEMBL422974,440.0,nM,CC(C)(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1,6.356547323513812
822,CHEMBL310722,440.0,nM,CNC(=O)[C@H](CC1CCCN(C(=N)N)C1)NC(=O)CN1C(=O)CN(CCCc2ccccc2)C(=O)[C@H]1Cc1ccccc1,6.356547323513812
823,CHEMBL3950003,446.0,nM,N=C(N)c1ccc(CC2NCCn3c2nc2cc(C4(C(=O)N5CCCC5)CCC4)ccc23)cc1,6.350665141287858
824,CHEMBL3142676,450.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)cc(Cl)c1)C(c1ccccc1)c1ccccc1,6.346787486224656
825,CHEMBL1927661,450.0,nM,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)Cc2ccc(C(=N)N)cc2)C(N)=O)cc1,6.346787486224656
826,CHEMBL104064,450.0,nM,Cc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,6.346787486224656
827,CHEMBL168411,450.0,nM,Cn1c(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NC(=O)[C@@H]2CC[C@H]3CN(C(=O)CCc4ccccc4)CC(=O)N32)nc2ccccc21,6.346787486224656
828,CHEMBL3913261,456.0,nM,N=C(N)c1ccc(CC2NCCn3c2nc2cc(C4(C(=O)N5CCCCC5)CCC4)ccc23)cc1,6.341035157335565
829,CHEMBL367973,460.0,nM,CCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(C(=O)c1nc2ccccc2s1)C1CCC(N)CC1,6.337242168318426
830,CHEMBL1429488,463.98,nM,O=C(c1ccc([N+](=O)[O-])cc1)n1nc(-c2ccccc2)nc1NCc1ccc(F)cc1,6.333500739438307
831,CHEMBL80128,466.0,nM,COC(=O)NC1(Cc2ccccc2)CCCCN(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1=O.O=C(O)C(F)(F)F,6.33161408331
832,CHEMBL1509479,466.95,nM,COCC(=O)n1nc(-c2ccccc2)nc1NCc1cccs1,6.3307296202618035
833,CHEMBL302112,470.0,nM,COc1ccc2ccc(S(=O)(=O)N[C@@H](CCCNc3ccccn3)C(=O)N3CCC(C)CC3)cc2c1,6.327902142064282
834,CHEMBL171122,472.0,nM,CC(=O)Nc1c(CCc2ccccc2)ccn(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)c1=O,6.326058001365912
835,CHEMBL2409456,480.0,nM,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc([N+](=O)[O-])cc12,6.318758762624412
836,CHEMBL4754712,481.0,nM,Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(F)cc1,6.317854923626168
837,CHEMBL422613,486.0,nM,N=C(N)c1ccc(CNC(=O)CC2OCCN(NS(=O)(=O)c3ccc4c(c3)CCO4)C2=O)cc1,6.313363730737707
838,CHEMBL1575426,486.07,nM,COc1ccccc1C(=O)n1nc(-c2cccnc2)nc1N,6.313301182538943
839,CHEMBL179961,490.0,nM,CNC1(C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)C(=O)c2nc3ccccc3s2)CCCCC1,6.309803919971486
840,CHEMBL4749335,494.0,nM,Nc1nc(-c2ccccn2)nn1C(=O)c1cccnc1,6.306273051076353
841,CHEMBL424479,500.0,nM,N=C(N)N1CCC[C@@H](C(=O)NC[C@@H]2CCCN2C(=O)[C@H](CO)NS(=O)(=O)c2ccc3ccccc3c2)C1,6.301029995663981
842,CHEMBL311067,500.0,nM,C[C@H](NC(=O)[C@@H](CO)NC(=O)OCc1ccccc1)C(=O)NC(CCCN=C(N)N)P(=O)(Oc1ccccc1)Oc1ccccc1,6.301029995663981
843,CHEMBL2111938,500.0,nM,CC(O)[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCN(C(=N)N)C1,6.301029995663981
844,CHEMBL380534,500.0,nM,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C.O=C(O)C(F)(F)F,6.301029995663981
845,CHEMBL435514,500.0,nM,CCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,6.301029995663981
846,CHEMBL1422019,501.69,nM,COCC(=O)n1nc(-c2ccc(C)cc2)nc1NCc1ccc(F)cc1,6.299564555516203
847,CHEMBL288232,503.0,nM,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1cccc(C(=N)N)c1,6.298432014944073
848,CHEMBL4740475,509.0,nM,Nc1nc(-c2ccccn2)nn1C(=O)Cc1ccccc1,6.293282217663242
849,CHEMBL51050,510.0,nM,Cn1c(Cc2ccc(C(=N)N)cc2)nc2cc(NS(=O)(=O)c3cccc4cnccc34)ccc21,6.292429823902063
850,CHEMBL10378,510.0,nM,O=c1oc(-c2ccccc2I)nc2ccccc12,6.292429823902063
851,CHEMBL405427,510.0,nM,N=C(N)NCCC[C@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)[C@H](Cc2ccccc2)C1=O)C(=O)c1nccs1,6.292429823902063
852,CHEMBL1927660,510.0,nM,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)c2ccc(C(=N)N)cc2)C(N)=O)cc1,6.292429823902063
853,CHEMBL3958679,511.0,nM,N=C(N)c1ccc(CC2NCCn3c2nc2cc(C4(C(=O)N5CCCC5)CC4)ccc23)cc1,6.291579099865287
854,CHEMBL1386277,515.2,nM,CCOC(=O)CSc1n[nH]c(NC(=O)c2cccc(C(F)(F)F)c2)n1,6.288024145648244
855,CHEMBL4635580,521.0,nM,CC[C@@H](C)[C@@H](NS(=O)(=O)Cc1ccc(C(F)(F)F)cc1)C(=O)N1C[C@@](C)(O)C[C@H]1C(=O)NCc1ccc2c(N)nccc2c1,6.283162276700475
856,CHEMBL1392770,521.47,nM,O=C(c1cccc([N+](=O)[O-])c1)n1nc(-c2ccccc2)nc1NCc1ccccc1,6.282770671339506
857,CHEMBL268003,523.0,nM,CC(C)[C@H](NC(=O)[C@H](Cc1cccnc1)NC(=O)N[C@H](C)c1ccc(F)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1,6.281498311132726
858,CHEMBL1450585,524.92,nM,CS(=O)(=O)Nc1cccc(C(=O)CC2(O)C(=O)Nc3ccc(Br)cc32)c1,6.2799068798434705
859,CHEMBL1971698,526.44,nM,CCOC(=O)c1ccc(/N=C/c2nc(-c3ccccc3)oc2OC(C)=O)cc1,6.27865111954743
860,CHEMBL94702,530.0,nM,COc1ccc2ccc(S(=O)(=O)NC(Cc3cc4c(N)nccc4s3)C(=O)N3CCC(C)CC3)cc2c1,6.275724130399211
861,CHEMBL4561509,530.0,nM,N=C(N)Nc1ccc(C(=O)Oc2ccc(CN)cc2)cc1,6.275724130399211
862,CHEMBL1342209,533.3,nM,CCOC(=O)c1c(C)n(C(=O)c2ccco2)c(=O)n1C(=O)c1ccco1,6.273028416317123
863,CHEMBL1319242,537.0,nM,CCn1cc(C(=O)NCc2ccc3c(c2)OCO3)c(=O)c2cc(S(=O)(=O)N(C)C)ccc21,6.270025714300445
864,CHEMBL115902,537.0,nM,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NS(=O)(=O)Cc2ccccc2)C1O,6.270025714300445
865,CHEMBL63033,540.0,nM,NC(N)=NCCCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,6.267606240177031
866,CHEMBL1413622,543.09,nM,Cc1ccc(C(=O)n2nc(-c3cccnc3)nc2N)cc1,6.265128193865083
867,CHEMBL1405535,545.21,nM,COc1cc(S(=O)(=O)N2CCOCC2)ccc1NC(=O)COC(=O)c1ccccn1,6.2634361871275495
868,CHEMBL586628,556.46,nM,CSc1nc2cc3c(cc2n1C(=O)c1ccc(C)cc1)OCCO3,6.254566048586467
869,CHEMBL93549,560.0,nM,COc1ccc2ccc(S(=O)(=O)NC(Cc3cc4c(N)nccc4s3)C(=O)N3CCN(S(C)(=O)=O)CC3)cc2c1,6.251811972993799
870,CHEMBL377667,566.0,nM,N=C(N)c1nnc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)s1,6.247183568811728
871,CHEMBL355376,569.0,nM,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,6.244887733604928
872,CHEMBL540368,570.0,nM,Cc1ccc(NCS(=O)(=O)c2ccccc2)c(O)c1CC(=O)NCc1ccc(N)nc1C.Cl,6.2441251443275085
